57610.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60840.0, {'1863241632': 1, '2330725114': 2, '243351999': 1, '243641585': -39, '243749571': -1, '30503246': -1, '30624898': 0, '32564122': 5, '89127267': 0, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -1, 'gneJ208': -2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -47}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 16, '243749571': 1, '30503246': 1, '30624898': 2, '32564122': 1, '89127267': 2, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 27}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 41, '243749571': 1, '30503246': 1, '30624898': 3, '32564122': 1, '89127267': 3, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 50}, 
60850.0, {'1863241632': 1, '2330725114': -1, '243351999': 0, '243641585': -39, '243749571': -2, '30503246': 0, '30624898': -4, '32564122': 5, '89127267': 0, '89173763': 1, '89173808': -2, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': -1, 'gneJ210': 1, 'gneJ255': -1, 'gneJ257': -50}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 16, '243749571': 3, '30503246': 0, '30624898': 3, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 27}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 41, '243749571': 4, '30503246': 0, '30624898': 4, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 53}, 
60860.0, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': -39, '243749571': -5, '30503246': 0, '30624898': 0, '32564122': 6, '89127267': -2, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': -1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -1, 'gneJ207': 0, 'gneJ208': -3, 'gneJ210': -1, 'gneJ255': 1, 'gneJ257': -47}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 4, '30503246': 0, '30624898': 2, '32564122': 0, '89127267': 2, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 27}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 8, '30503246': 0, '30624898': 3, '32564122': 0, '89127267': 3, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 49}, 
60870.0, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': -39, '243749571': -3, '30503246': -1, '30624898': 0, '32564122': 4, '89127267': 2, '89173763': 0, '89173808': -1, 'cluster_1427494838_273472399': -7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': -1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -42}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 2, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 27}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 6, '30503246': 1, '30624898': 1, '32564122': 2, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 44}, 
60880.0, {'1863241632': 0, '2330725114': 1, '243351999': 2, '243641585': -39, '243749571': -6, '30503246': -2, '30624898': 1, '32564122': 2, '89127267': -1, '89173763': -2, '89173808': -1, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': -1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': -3, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': -35}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 3, '30503246': 2, '30624898': 3, '32564122': 2, '89127267': 2, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 27}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 7, '30503246': 2, '30624898': 3, '32564122': 4, '89127267': 4, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 39}, 
60890.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -39, '243749571': -2, '30503246': -2, '30624898': -3, '32564122': 6, '89127267': 3, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': -2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -4, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -1, 'gneJ257': -31}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 1, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 27}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 2, '30503246': 2, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 35}, 
60900.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -39, '243749571': -5, '30503246': -1, '30624898': 1, '32564122': 6, '89127267': -3, '89173763': 0, '89173808': -2, 'cluster_1427494838_273472399': -7, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -1, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -1, 'gneJ257': -37}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 4, '30503246': 1, '30624898': 2, '32564122': 0, '89127267': 2, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 25}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 5, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 4, '89173763': 0, '89173808': 3, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 39}, 
60910.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -39, '243749571': -8, '30503246': -1, '30624898': -6, '32564122': 5, '89127267': 0, '89173763': 2, '89173808': -6, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': -3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': -3, 'gneJ207': 3, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -2, 'gneJ257': -42}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 7, '30503246': 1, '30624898': 4, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 4, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 22}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 8, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 6, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 45}, 
60920.0, {'1863241632': -2, '2330725114': 0, '243351999': 1, '243641585': -39, '243749571': -7, '30503246': -2, '30624898': -7, '32564122': 8, '89127267': 3, '89173763': 1, '89173808': -1, 'cluster_1427494838_273472399': -10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -3, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -41}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 16, '243749571': 4, '30503246': 1, '30624898': 7, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 22}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 41, '243749571': 7, '30503246': 2, '30624898': 8, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 45}, 
60930.0, {'1863241632': -3, '2330725114': -2, '243351999': -1, '243641585': -39, '243749571': -5, '30503246': -1, '30624898': -3, '32564122': 7, '89127267': 4, '89173763': 2, '89173808': -1, 'cluster_1427494838_273472399': -11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': -1, 'gneJ257': -48}, {'1863241632': 5, '2330725114': 1, '243351999': 1, '243641585': 16, '243749571': 4, '30503246': 1, '30624898': 5, '32564122': 0, '89127267': 1, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 25}, {'1863241632': 5, '2330725114': 2, '243351999': 1, '243641585': 41, '243749571': 5, '30503246': 1, '30624898': 5, '32564122': 0, '89127267': 1, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 50}, 
60940.0, {'1863241632': 0, '2330725114': -1, '243351999': -1, '243641585': -39, '243749571': -2, '30503246': -4, '30624898': -1, '32564122': 8, '89127267': 1, '89173763': 2, '89173808': -3, 'cluster_1427494838_273472399': -7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -3, 'gneJ257': -43}, {'1863241632': 2, '2330725114': 1, '243351999': 1, '243641585': 16, '243749571': 1, '30503246': 2, '30624898': 1, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 3, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 25}, {'1863241632': 2, '2330725114': 1, '243351999': 1, '243641585': 41, '243749571': 2, '30503246': 4, '30624898': 1, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 3, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 49}, 
60950.0, {'1863241632': 1, '2330725114': -1, '243351999': 0, '243641585': -39, '243749571': 0, '30503246': 0, '30624898': -5, '32564122': 6, '89127267': 3, '89173763': 1, '89173808': -4, 'cluster_1427494838_273472399': -12, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': -1, 'gneJ255': -3, 'gneJ257': -46}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 16, '243749571': 1, '30503246': 0, '30624898': 5, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 3, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 24}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 41, '243749571': 1, '30503246': 0, '30624898': 5, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 5, 'cluster_1427494838_273472399': 12, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 48}, 
60960.0, {'1863241632': 0, '2330725114': -1, '243351999': 1, '243641585': -39, '243749571': -3, '30503246': 0, '30624898': -5, '32564122': 6, '89127267': 0, '89173763': -1, '89173808': 1, 'cluster_1427494838_273472399': -7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': -1, 'gneJ208': 0, 'gneJ210': -1, 'gneJ255': -1, 'gneJ257': -45}, {'1863241632': 1, '2330725114': 1, '243351999': 1, '243641585': 16, '243749571': 2, '30503246': 0, '30624898': 6, '32564122': 1, '89127267': 1, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 24}, {'1863241632': 1, '2330725114': 1, '243351999': 1, '243641585': 41, '243749571': 3, '30503246': 0, '30624898': 6, '32564122': 2, '89127267': 1, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 47}, 
60970.0, {'1863241632': 1, '2330725114': -1, '243351999': -2, '243641585': -39, '243749571': -7, '30503246': -1, '30624898': -7, '32564122': 3, '89127267': 0, '89173763': -3, '89173808': -1, 'cluster_1427494838_273472399': -6, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': -1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': -5, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': -43}, {'1863241632': 0, '2330725114': 1, '243351999': 4, '243641585': 16, '243749571': 3, '30503246': 1, '30624898': 7, '32564122': 2, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 23}, {'1863241632': 0, '2330725114': 1, '243351999': 4, '243641585': 41, '243749571': 7, '30503246': 1, '30624898': 7, '32564122': 3, '89127267': 0, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 46}, 
